timestamp,user_id,session_id,scenario_id,drill_id,rep_idx,bullets_n,rep_start_time,buzzer_start_time,shot_start_time,shot_resolved_time,object_id,object_type,score,valid_hit_recomputed,live_targets,center_x,center_y,center_z,hit_x,hit_y,hit_z,reaction_time_s,radial_error_m,target_row,trigger_press_duration_s,trigger_smoothness,gaze_target_angle_deg,gaze_stability_deg,pupil_diameter_mm,gaze_eye_used,quiet_eye_duration_s,quiet_eye_eye_used
20260601071951,234,2563,11634,012_TargetAcquisition_012,11,2,1780312628006,1780312634473,1780312636285,1780312636316,LINE_2/3/BODY/A,valid,5.0,True,LINE_2/3/BODY/*,0.0,1.1703794,9.993409,-0.0225242972,1.17834842,9.983069,1.812,0.023892451613727876,2.0,0.444,0.024511282947742928,1.3741519630306396,0.26671771734886873,6.718790982978724,right,1.0,right
20260601071951,234,2563,11634,012_TargetAcquisition_012,11,2,1780312628006,1780312634473,1780312636694,1780312636724,LINE_2/3/BODY/C,valid,2.0,True,LINE_2/3/BODY/*,0.0,1.1703794,9.993409,0.0615503266,1.14247179,9.983409,2.221,0.06758163508290374,2.0,0.519,0.08262724469748699,1.1189433065638783,0.25461544532922964,6.685283926595744,right,0.998,right
20260601071951,234,2563,11634,013_TargetAcquisition_013,12,2,1780312640150,1780312644183,1780312646173,1780312646203,LINE_2/3/BODY/C,valid,2.0,True,LINE_2/3/BODY/*,0.0,1.1703794,9.993409,0.0616606139,1.30599952,9.983409,1.99,0.14897935513130428,2.0,0.277,0.022180411382067906,0.8014236375555691,0.2278495049605993,6.6923562699999986,right,1.0,right
20260601071951,234,2563,11634,013_TargetAcquisition_013,12,2,1780312640150,1780312644183,1780312646571,1780312646602,LINE_2/3/BODY/C,valid,2.0,True,LINE_2/3/BODY/*,0.0,1.1703794,9.993409,0.0264234748,1.25333238,9.983409,2.388,0.0870597318591473,2.0,0.486,0.06940091783793818,0.9473410207109744,0.2611234450965979,6.708929564255319,right,0.997,right
20260601071951,234,2563,11634,014_TargetAcquisition_014,13,1,1780312650062,1780312653661,1780312656484,1780312656516,LINE_2/3/HEAD/A,valid,5.0,True,LINE_2/3/HEAD/*,0.00180000043,1.55463123,9.993409,0.0184047129,1.57034492,9.983409,2.823,0.0228612451460429,2.0,0.022,0.007843135000000001,0.981011078243494,0.36452629153108096,6.7153895076086965,right,1.0,right
20260601071951,234,2563,11634,015_TargetAcquisition_014,14,1,1780312660035,1780312664746,1780312667191,1780312667221,LINE_2/3/NO-SCORE/NO-SCORE,non-valid,0.0,False,LINE_2/3/HEAD/*,0.0,0.760731339,9.993409,-0.0154983932,1.68286109,9.98807,2.445,0.9222599838825839,2.0,0.211,0.014518476977195261,3.623421630154201,0.4488739905839487,6.758249190869564,right,0.0,right
20260601071951,234,2563,11634,016_TargetAcquisition_014,15,1,1780312670813,1780312674979,1780312677225,1780312677256,LINE_2/3/HEAD/A,valid,5.0,True,LINE_2/3/HEAD/*,0.00180000043,1.55463123,9.993409,0.0189413764,1.5441215,9.983409,2.246,0.02010674500802643,2.0,0.655,0.015418400468613402,1.4946496440025239,0.2216431744842898,6.698040064130436,right,1.0,right
20260601071951,234,2563,11634,017_TargetAcquisition_017,16,1,1780312680958,1780312684479,1780312686311,1780312686340,LINE_2/2/HEAD/B,non-valid,4.0,False,LINE_2/2/BODY/*,-1.3982,1.55463123,9.993409,-1.36636138,1.61968672,9.983409,1.832,0.07242868563383227,2.0,0.723,0.010738391024447106,1.713253767132071,0.40157609161204316,6.7597197239130455,right,0.954,right
20260601071951,234,2563,11634,018_TargetAcquisition_017,17,1,1780312689686,1780312693753,1780312696021,1780312696053,LINE_2/2/HEAD/A,non-valid,5.0,False,LINE_2/2/BODY/*,-1.3982,1.55463123,9.993409,-1.36515951,1.567061,9.983409,2.268,0.03530117790801046,2.0,0.866,0.014660757640281704,1.7928345456988537,0.3229282837946654,6.751311230217391,right,0.999,right
20260601071951,234,2563,11634,019_TargetAcquisition_017,18,1,1780312699431,1780312703243,1780312705211,1780312705229,LINE_2/2/NO-SCORE/NO-SCORE,non-valid,0.0,False,LINE_2/2/BODY/*,-1.4,0.760731339,9.993409,-1.1811142,1.25522685,9.98807,1.968,0.5407742632936511,2.0,0.765,0.013125408163264156,1.8940952226214742,0.747977193367087,6.652380131956521,right,0.423,right
20260601071951,234,2563,11634,020_TargetAcquisition_020,19,1,1780312708164,1780312712153,1780312714209,1780312714240,LINE_2/3/NO-SCORE/NO-SCORE,non-valid,0.0,False,LINE_2/3/HEAD/*,0.0,0.760731339,9.993409,-0.128194153,1.68081117,9.98807,2.056,0.9289675108831179,2.0,0.766,0.016712383678563855,3.5405329555993346,0.28371349297737064,6.735336205869565,right,0.0,right
20260601071951,234,2563,11634,021_TargetAcquisition_021,20,1,1780312717252,1780312721606,1780312723564,1780312723593,LINE_2/2/HEAD/B,valid,4.0,True,LINE_2/2/HEAD/*,-1.3982,1.55463123,9.993409,-1.4665072,1.50577188,9.983409,1.958,0.08398279379886382,2.0,0.656,0.018651144523124497,1.4666646073179277,0.2444848045754414,6.724050939130437,right,1.0,right
20260601071951,234,2563,11634,022_TargetAcquisition_022,21,1,1780312727015,1780312731804,1780312734640,1780312734670,LINE_2/4/NO-SCORE/NO-SCORE,non-valid,0.0,False,LINE_2/4/HEAD/*,1.4,0.760731339,9.993409,1.228955,1.233127,9.98807,2.836,0.5024082528747184,2.0,0.012,0.0,2.818447028303617,0.4138219778066329,6.675665463043478,right,0.0,right
20260601071951,234,2563,11634,023_TargetAcquisition_023,22,2,1780312737859,1780312743538,1780312745661,1780312745692,LINE_2/1/BODY/C,valid,2.0,True,LINE_2/1/BODY/*,-2.8,1.1703794,9.993409,-2.73037052,1.19481647,9.983409,2.123,0.07379318989754576,2.0,0.589,0.0186521135095595,1.2686747901083064,0.36320303187130365,6.763402389130436,right,1.0,right
20260601071951,234,2563,11634,023_TargetAcquisition_023,22,2,1780312737859,1780312743538,1780312746115,1780312746145,LINE_2/1/BODY/D,valid,1.0,True,LINE_2/1/BODY/*,-2.8,1.1703794,9.993409,-2.711224,1.16074753,9.983409,2.577,0.08929698256770413,2.0,0.576,0.09183266315759463,1.0144930956863596,0.2703952754114715,6.782868184782608,right,0.998,right
20260601071951,234,2563,11634,024_TargetAcquisition_024,23,2,1780312749459,1780312754900,1780312756934,1780312756964,LINE_2/5/BODY/C,valid,2.0,True,LINE_2/5/BODY/*,2.8,1.1703794,9.993409,2.86772943,1.25058866,9.983409,2.034,0.10498000322857916,2.0,0.755,0.01599231299564508,1.5640537646562649,0.2933895615544535,6.675298754130435,right,1.0,right
20260601071951,234,2563,11634,024_TargetAcquisition_024,23,2,1780312749459,1780312754900,1780312757477,1780312757507,LINE_2/5/BODY/D,valid,1.0,True,LINE_2/5/BODY/*,2.8,1.1703794,9.993409,2.92869449,1.29459441,9.983409,2.577,0.17886207106499738,2.0,0.588,0.04702635131346629,1.5890479994962672,0.19895606760791407,6.689126563555556,right,0.998,right
20260601072107,235,2562,11640,001_TargetAcquisition_001,0,1,1780312568425,1780312575246,1780312577235,1780312577256,LINE_1/3/BODY/C,valid,2.0,True,LINE_1/3/BODY/*,0.0,1.1703794,4.993409,-0.0641728342,1.22526538,4.983409,1.989,0.08444301895255213,1.0,0.366,0.01149452653611234,1.534866462335196,0.423271098968325,7.7936102539130445,right,0.744,right
20260601072107,235,2562,11640,002_TargetAcquisition_002,1,1,1780312582379,1780312588133,1780312590112,1780312590132,LINE_1/4/HEAD/A,valid,5.0,True,LINE_1/4/HEAD/*,1.40179992,1.55463123,4.993409,1.37963843,1.5679388,4.983409,1.979,0.02585001079932079,1.0,0.434,0.015167852531756298,1.426656699717465,0.37119312292947204,7.88952104869565,right,1.0,right
20260601072107,235,2562,11640,003_TargetAcquisition_003,2,1,1780312594022,1780312599866,1780312602045,1780312602064,LINE_1/2/BODY/C,valid,2.0,True,LINE_1/2/BODY/*,-1.4,1.1703794,4.993409,-1.47139156,1.20123124,4.983409,2.179,0.07777268717627812,1.0,0.256,0.015333895927711564,1.5917332833901248,0.2960910145102477,7.961703828,right,0.99,right
20260601072107,235,2562,11640,004_TargetAcquisition_004,3,1,1780312605787,1780312611598,1780312613573,1780312613593,LINE_1/1/BODY/D,valid,1.0,True,LINE_1/1/BODY/*,-2.8,1.1703794,4.993409,-2.8956852,1.16551769,4.983409,1.975,0.09580863073420957,1.0,0.233,0.018296838965537295,1.3632049653950407,0.37506814140083694,7.969738367173913,right,0.997,right
20260601072107,235,2562,11640,005_TargetAcquisition_005,4,1,1780312617049,1780312622772,1780312624529,1780312624548,LINE_1/5/BODY/C,non-valid,2.0,False,LINE_1/5/HEAD/*,2.8,1.1703794,4.993409,2.85371327,1.17897892,4.983409,1.757,0.0543973080062178,1.0,0.278,0.012959939122849942,1.4882188178283453,0.4273697786784427,7.9883598052173905,right,0.99,right
20260601072107,235,2562,11640,006_TargetAcquisition_006,5,2,1780312628661,1780312633660,1780312635707,1780312635726,LINE_1/1/BODY/C,valid,2.0,True,LINE_1/1/BODY/*,-2.8,1.1703794,4.993409,-2.85001564,1.17407727,4.983409,2.047,0.05015215336500043,1.0,0.345,0.01586783408969294,1.3995356933699183,0.4405162083093347,8.172356510869564,right,0.99,right
20260601072107,235,2562,11640,006_TargetAcquisition_006,5,2,1780312628661,1780312633660,1780312637890,1780312637911,LINE_1/1/BODY/A,valid,5.0,True,LINE_1/1/BODY/*,-2.8,1.1703794,4.993409,-2.81367683,1.24068677,4.98306942,4.23,0.07162528851715562,1.0,0.089,0.03302917174614819,1.5343835068466662,0.38735080317874143,7.93305218347826,right,0.996,right
20260601072107,235,2562,11640,007_TargetAcquisition_007,6,1,1780312641945,1780312647402,1780312650425,1780312650446,LINE_1/5/HEAD/A,valid,5.0,True,LINE_1/5/HEAD/*,2.8018,1.55463123,4.993409,2.79479957,1.558138,4.983409,3.023,0.007829652356126822,1.0,0.155,0.013328155540853629,0.9625302697311788,0.2635460734310655,8.02865747369565,right,1.0,right
20260601072107,235,2562,11640,008_TargetAcquisition_008,7,1,1780312654835,1780312660624,1780312662670,1780312662690,LINE_1/3/HEAD/B,valid,4.0,True,LINE_1/3/HEAD/*,0.00180000043,1.55463123,4.993409,-0.05309693,1.57503068,4.983409,2.046,0.05856458427188534,1.0,0.489,0.013699710929365748,1.0338300355346388,0.3188692106056077,8.05114547978261,right,1.0,right
20260601072107,235,2562,11640,009_TargetAcquisition_009,8,2,1780312666435,1780312670879,1780312672935,1780312672956,LINE_1/2/BODY/A,valid,5.0,True,LINE_1/2/BODY/*,-1.4,1.1703794,4.993409,-1.41205144,1.25233364,4.98306942,2.056,0.08283558812522063,1.0,0.266,0.018005760805956596,1.6551480403061085,0.494804707244666,8.06056263956522,right,1.0,right
20260601072107,235,2562,11640,009_TargetAcquisition_009,8,2,1780312666435,1780312670879,1780312673543,1780312673554,LINE_1/2/BODY/C,valid,2.0,True,LINE_1/2/BODY/*,-1.4,1.1703794,4.993409,-1.3432,1.22845042,4.983409,2.664,0.08123104925975276,1.0,0.764,0.05630598472018279,1.4461198509039572,0.2765939664832553,7.994797564565217,right,0.997,right
20260601072107,235,2562,11640,010_TargetAcquisition_010,9,1,1780312678185,1780312684309,1780312686632,1780312686658,LINE_1/1/HEAD/B,valid,4.0,True,LINE_1/1/HEAD/*,-2.7982,1.55463123,4.993409,-2.84919071,1.6228447,4.983409,2.323,0.08516530981417822,1.0,0.422,0.016879295358314495,0.9327359129464634,0.3678552852740484,8.13605904347826,right,1.0,right
20260601072107,235,2562,11640,011_TargetAcquisition_011,10,2,1780312691153,1780312697420,1780312699820,1780312699852,LINE_2/3/BODY/A,valid,5.0,True,LINE_2/3/BODY/*,0.0,1.1703794,9.993409,0.0315116458,1.22090709,9.983069,2.4,0.05954856234839561,2.0,0.6,0.010765898526311981,1.2263921416713102,0.46650452409947085,8.127788489347825,right,0.999,right
20260601072107,235,2562,11640,011_TargetAcquisition_011,10,2,1780312691153,1780312697420,1780312700451,1780312700482,LINE_2/3/BODY/C,valid,2.0,True,LINE_2/3/BODY/*,0.0,1.1703794,9.993409,-0.0553108752,1.11931634,9.983409,3.031,0.07527767937412518,2.0,0.975,0.0365095002935268,1.0207706712784883,0.30659075470581026,8.029499568043477,right,0.997,right
20260601072107,235,2562,11640,012_TargetAcquisition_012,11,2,1780312704551,1780312714470,1780312716593,1780312716625,LINE_2/3/BODY/C,valid,2.0,True,LINE_2/3/BODY/*,0.0,1.1703794,9.993409,-0.07601503,1.269481,9.983409,2.123,0.1248976056954692,2.0,0.144,0.01559901377865932,1.1490342230498372,0.3678262756037786,8.09437061543478,right,1.0,right
